review_id,listing_id,date,reviewer_id,reviewer_name,comments
59204,47189591,2021-11-30 00:00:00.000000,13778800,Bostjan,"Rafy and Caro are excellent hosts. Their home is lovely comfortable, clean, and quiet. Hope to come back someday"
59205,47189591,2021-12-03 00:00:00.000000,10615062,Onur,"Caro is a very good person. We stayed at her place for 5 days. She helped a lot starting from the beginning till leaving. Her place is very cozy and comfortable for a couple. The location is very good cos it is very close to nearly everywhere you need including shopping, bus station, and city center. The place was very clean and easy to settle by means of Caro's quite good guidance. Based on our experience, we strongly recommend her a beautiful place."
59206,47189591,2021-12-12 00:00:00.000000,292142145,Liv,Alles is binnenin aanwezig voor een huiselijk en comfortabel verblijf! Er is ook aan details gedacht. Echt leuk! Voor ons was een gebrek aan parkeermogelijkheid een gemis. Er is ‘s avonds weinig tot geen parkeergelegenheid in de buurt.
59207,47189591,2021-12-20 00:00:00.000000,70502955,Tineke,"Fijn verblijf gehad, op wat nachtelijke overlast van de buren na, waar heel goed op werd gereageerd en gehandeld door Rafy/Caro. De ligging is prima, alleen had ik verwacht de fiets te kunnen gebruiken, maar omdat het zadel zo laag was (ik ben 1.80) was het te moeilijk fietsen, dus hebben we eigenlijk elke keer gelopen naar het centrum. Het appartement was een fijne thuisbasis, en had alles wat wij nodig hadden. Het bed sliep goed. Al met al, zeker aan te raden "
59208,47189591,2021-12-23 00:00:00.000000,383751663,Yassine,Bel appartement !
59209,47228747,2021-06-27 00:00:00.000000,24506137,Petra,"Mooie nette plek, fijne sfeer, centraal gelegen. Warm welkom!"
59210,47228747,2021-07-04 00:00:00.000000,41532039,Bo,"Leuke en propere kamers, ideale locatie om de verschillende stadswijken te bezoeken. Tram 7 stopt voor de deur en brengt je naar de andere kant van de stad (Eilandje) in 15 min."
59211,47228747,2021-07-18 00:00:00.000000,70116051,Patrick,"Een heerlijke plek voor een short break in Antwerpen. Goed centraal gelegen, fijne sfeer en prima kamer met goed bed en badkamer!"
59212,47228747,2021-08-11 00:00:00.000000,87193799,Maurice,Een fijne plek met een hartelijk ontvangst door Stefan. De lokatie is perfect om hier vanuit de stad te bezoeken. Op de begane grond runt hij een biologische bakkerij waar ik de lekkerste worteltaart ooit heb gegeten.
59213,47228747,2021-08-16 00:00:00.000000,3008713,Pia,"We definetly can recommend this accommodation! the rooms are really clean and cute, the breakfast delicious and Stefan and his team are very friendly and helpful. the bakery is located very well and close to nice neighborhoods."
59214,47228747,2021-08-28 00:00:00.000000,26949222,Elise,Heel aangename B&B !
59215,47228747,2021-09-05 00:00:00.000000,40658062,Sofie And Stijn,Clean spacious rooms decorated with style. Central location with public transport and parking within 50m. You can easily walk to the centre. Splendid accomodation who we definitely recommend!
59216,47228747,2021-09-12 00:00:00.000000,19699647,Anasuya,"It's a great place! The communication was very good, and Stefan was very open to us arriving any time and advising us about nice places to visit. The apartment itself was also very clean and cozy."
59217,47228747,2021-09-18 00:00:00.000000,139290112,Sigrid,"Nice stay, close to the center of Antwerp. Great host."
59218,47228747,2021-09-19 00:00:00.000000,4069022,Annette,"I stayed with 2 friends one night at Stefan's place above the biological bakery. The house is very spacious, our bed rooms and bathroom were at the 2nd floor, which we had to ourtselves. Everything is very nicely decorated, lots of light, high ceilings, good beds, bathroom seems quite new. Decorations are kind of romantic, wooden floors are lovely but crack a bit. The bakery is open all day and to go to the apartment you have to pass through the shop. Stefan is an excellent host, good communication ahead of the stay, and very flexible allowing us to come in earlier and leave later. We had a key to come in late and were allowed in the garden behind the shop aswell. Breakfast at the bakery is very nice. Location is also good, quite near to the city centre and other areas. We did everything on foot. We highly recommend staying at Stefan's place."
59219,47228747,2021-10-03 00:00:00.000000,137944196,W.A,Mega gezellige kamers in een super mooi pand. Fijne eigenaar en toplocatie!
59220,47228747,2021-10-17 00:00:00.000000,9674710,Femke,"Echt een superleuke plek om nachtje Antwerpen te bezoeken. de bnb hoort bij de bakkerij en is met smaak ingericht. Fijne bedden, alles schoon en het is heel ontspannen dat je direct in de bakkerij kunt genieten van een zalig ontbijt. op prima loopafstand van het centrum en parkeergarage (10-15 minuutjes). goede communicatie en ontvangst door de lieve meiden die in de bakkerij werken. kortom aanrader!"
59221,47228747,2021-10-30 00:00:00.000000,92400088,Sanne,Stefan is erg gastvrij en heeft leuke tips voor in Antwerpen. De kamers zijn super aangenaam. Je voelt je onmiddellijk thuis. ‘S ochtends  wakker worden met een geur van verse broden is er 1 om nooit te vergeten.  Dikke aanrader voor een city trip in Antwerpen. We komen graag terug.
59222,47228747,2021-12-12 00:00:00.000000,7983487,Anne,Een heel fijne plek om te slapen. Het is schoon en ruim. de bedden liggen fijn. Maar de grootste kracht zit in de sfeer. Stefan is heel vriendelijk en het café onder het appartement is heel huiselijk. wij hebben het heel goed gehad voor ons weekendje Antwerpen
59223,47248319,2021-02-02 00:00:00.000000,73398909,Alice,Great !
59224,47248319,2021-02-04 00:00:00.000000,385739375,Amber,"This is a beautiful appartement in Antwerp city. The location is stunning, such as the appartement itself. Also, the host answers quick en is very helpful! <br/>We loved it!"
59225,47248319,2021-02-13 00:00:00.000000,73391435,Sterre,"Super fijne plek, midden in het centrum. De studio is heel schoon en makkelijk om in te verblijven. Weinig voorzieningen maar zeker net genoeg. De verwarming met deze kou (-4) is niet genoeg en zeer luid. Maar het zijn dan ook gekke temperaturen nu! Het is een hele fijne plek en raad deze zeker aan."
59226,47248319,2021-02-14 00:00:00.000000,361899052,Arnaud,"Bon emplacement,proche de la grand place"
59227,47248319,2021-02-15 00:00:00.000000,353602715,Sonia,The apartment is very well located in the really center of the city. We enjoyed our trip very much. Thank you :)
59228,47248319,2021-02-16 00:00:00.000000,311997015,Julie,Super Airbnb dans le centre d'Anvers! Recommandé à 1000%
59229,47248319,2021-02-17 00:00:00.000000,21638863,Pierrot,"Newly renovated flat, great location and very smooth communication with Arne. Perfect for two."
59230,47248319,2021-02-19 00:00:00.000000,376253068,Tiffany,Top appartement op top locatie! Ideaal voor twee personen!
59231,47248319,2021-02-20 00:00:00.000000,76343629,Nadia,Emplacement central !<br/>Équipement conforme aux photos. <br/>Confort & déco au top !<br/>Très propre. <br/>Tout était parfait.<br/>Nous avons apprécié / nous reviendrons ! <br/>Nous recommandons vivement !!!
59232,47248319,2021-02-21 00:00:00.000000,39464598,Maarten,"Topappartement! Heel dicht bij het centrum, zeer netjes en tof ingericht. Echt een aanrader"
59233,47248319,2021-02-23 00:00:00.000000,59625618,Febe,We had a lovely stay in this trendy and perfectly located apartment. Ideal for a getaway in the heart of Antwerp.
59234,47248319,2021-02-25 00:00:00.000000,42767667,Robyn,Hele fijne locatie! Nette studio met een fijne keuken en zithoek. Het is een oud gebouw dus ook gehorig. Ter verbetering: Wij hadden een aantal lokale tips qua eten fijn gevonden. Verder een super plekje om te verblijven.
59235,47248319,2021-02-27 00:00:00.000000,130764448,Alice,Heel net en gezellig appartement!
59236,47248319,2021-02-28 00:00:00.000000,390255911,Adrien,"Superbe studio. Très coccoon, très propre, très bien situé. Très satisfait !"
59237,47248319,2021-03-02 00:00:00.000000,86527826,Axel,Très bel endroit situé à deux pas de ma grand-place. Le logement est entièrement équipé et très spacieux. L’inconvénient se situe juste au niveau de l’insonorisation par rapport à l’appartement situé au-dessus.
59238,47248319,2021-03-03 00:00:00.000000,122066360,Hervé,"Joli studio, calme dans endroit de charme. Un peu petit sur une longue période mais très bien pour une nuit ou un week end. Emplacement idéal."
59239,47248319,2021-03-05 00:00:00.000000,191334781,Sekouba,Super
59240,47248319,2021-03-09 00:00:00.000000,115674978,Euphrosyne,Bonito apartamento en el centro de la ciudad. Fantástica la comunicación con Arne.
59241,47248319,2021-03-13 00:00:00.000000,145800349,Charlotte,"Superbe séjour ! C’était un très joli endroit, bien équipé et parfaitement situé."
59242,47248319,2021-03-17 00:00:00.000000,30427891,Christopher,Great location
59243,47248319,2021-03-19 00:00:00.000000,282854148,Margaux,Top !!
59244,47248319,2021-03-21 00:00:00.000000,20994548,Jean-Yves,"Simply great, can't be better located in Antwerp."
59245,47248319,2021-03-25 00:00:00.000000,297369250,Marie Melissa,This place is just perfect
59246,47248319,2021-04-01 00:00:00.000000,331419030,Emile,"Super séjour dans cet appartement très agréable, bien situé et propre. La communication avec Arne a été très bonne"
59247,47248319,2021-04-05 00:00:00.000000,35887758,Monica,"Great location next to main attractions, bars and restaurants, transport, shared bikes etc. Several possibilitis to get food and take aways from nearby even in lockdown."
59248,47248319,2021-04-06 00:00:00.000000,6965473,Frederic,super studio idéalement placé
59249,47248319,2021-04-08 00:00:00.000000,393519864,Lucas,Appartement très propre et très bien situé. Tout à fait conforme à la description.
59250,47248319,2021-04-09 00:00:00.000000,166254286,Denah,"Super mooi appje, heel proper en super vriendelijke verhuurder! Ook op een too locatie gelegen. Zeker een aanrader"
59251,47248319,2021-04-11 00:00:00.000000,323997836,Sanne,Een gezellig ingerichte studio.
59252,47248319,2021-04-14 00:00:00.000000,93084129,Mieke,Even mooi als op de foto’s. Toplocatie. <br/>Alles kraaknet en handig
59253,47248319,2021-04-27 00:00:00.000000,359427546,Laure,"Uit-ste-kend! Als frequent AirBnB’er kan ik dit verblijf enkel aanprijzen. Mooi gelegen aan de grote markt, alle voorzieningen aanwezig, exact zoals voorgesteld op de foto’s en de andere positieve reviews. Bedankt voor de service, Arne!"
59254,47248319,2021-04-29 00:00:00.000000,105218408,Aynaz,Alles was prima
59255,47248319,2021-05-01 00:00:00.000000,69417353,Abigail,"Arne's AirBnB is in my opinion, more than what you'll need and expect after a couple intensively planned days throughout the gorgeous Diamond City. You will have everything you need in the (very hygienic) appartment, and within 5 minutes you can be at a grocery market, a shopping street, or a local bakery. Thanks again, Arne! Planning to come back soon."
59256,47248319,2021-05-02 00:00:00.000000,69340253,Austin,Cosy apartment in a perfect location just around the corner from the Grote Markt. Check in was very smooth. Perfect spot for a city break.
59257,47248319,2021-05-09 00:00:00.000000,166254286,Denah,Again a great stay! 
59258,47248319,2021-05-13 00:00:00.000000,214584865,Fé,Super appartement op een top locatie; echt een aanrader!
59259,47248319,2021-05-14 00:00:00.000000,318940697,Mirte,Hele goede en betrouwbare verhuurder.
59260,47248319,2021-05-16 00:00:00.000000,136262159,Joshua,"We really enjoyed our stay, the apartment was perfect for a weekend stay. The location is great and the apartment has everything you need!"
59261,47248319,2021-05-18 00:00:00.000000,135414596,Karam,This was a great stay
59262,47248319,2021-05-19 00:00:00.000000,344975552,Selin,Proper op een appartement en gelegzn op een goede locatie!
59263,47248319,2021-05-21 00:00:00.000000,400149056,Christine,Top appartement en goede communicatie!
59264,47248319,2021-05-24 00:00:00.000000,161733073,Sabet,Ideale locatie om Antwerpen te verkennen. Het appartement was zeer netjes en perfect in orde! Een aanrader!
59265,47248319,2021-05-27 00:00:00.000000,70307817,Patrick,Top!
59266,47248319,2021-05-29 00:00:00.000000,12694156,Laurence,"Great location right in the centre; beautiful studio; clean; decorated with taste; good feeling; sufficient essentials. Steep stairs, so may be challenging for elderly."
59267,47248319,2021-05-30 00:00:00.000000,87096453,Aron,Super mooi en net appartement. Geweldige locatie direct in de gezelligheid van Antwerpen. Goed onderhouden en van alle gemakken voorzien. Een dikke aanrader voor een weekendje Antwerpen. Sowieso een leuke stad trouwens 
59268,47248319,2021-05-31 00:00:00.000000,6595229,Floris,"A small, but well situated well decorated apartment with a lot of personal touches. Very good location smack dab in the centre of the city. Would come again! Thanks Arne."
59269,47248319,2021-06-03 00:00:00.000000,363666462,C,Prachtig appartement
59270,47248319,2021-06-05 00:00:00.000000,35792546,Fleur,it was a lovely time in Antwerpen. the airbnb was great!
59271,47248319,2021-06-06 00:00:00.000000,35575228,Olga,"Arne’s apartment is way better than the photos even! Very clean, extremely central, everything you could wish for :)<br/>The only thing that was missing were toiletries like shower gels/ shampoos."
59272,47248319,2021-06-13 00:00:00.000000,174153239,Daphne,Hele fijne woning! Goed geregeld en snelle communicatie. Aanrader!
59273,47248319,2021-06-16 00:00:00.000000,340373031,Daantje,Top locatie en een ontzettend net en gezellig verblijf.
59274,47248319,2021-06-17 00:00:00.000000,387038776,Alexander,Perfect place for Antwerp !
59275,47248319,2021-06-18 00:00:00.000000,248603558,Anna,Top studio op een fantastische locatie.
59276,47248319,2021-06-21 00:00:00.000000,27733166,Charlotte,Fijn verblijf in gezellig druk Antwerpen centrum.
59277,47248319,2021-06-26 00:00:00.000000,401563594,Noor,Goede communicatie!
59278,47248319,2021-06-27 00:00:00.000000,18014277,Lotte,"Mooi en keurig verzorgd appartement op een prachtige plek in Antwerpen, goede uitvalsbasis als je de stad wilt ontdekken, het appartement heeft alles wat je wenst. Fijn bed, alles ziet er heel netjes uit. Plek waar we zeker nog eens terug komen!"
59279,47248319,2021-07-02 00:00:00.000000,45844229,Piet,"Great little apartment. Clean, well located and good communication with the host."
59280,47248319,2021-07-03 00:00:00.000000,350779721,Jurre,Mooi verzorgd appartement. Duidelijke uitleg over de aankomst. En een prachtige plek midden in het centrum. <br/><br/>Bedankt
59281,47248319,2021-07-08 00:00:00.000000,406838442,Merel,"De locatie van deze airbnb is helemaal super, dichtbij de grote markt en in het historisch hart van Antwerpen. Het appartement was van vanalles voorzien voor een fijn verblijf (kookspullen, handdoeken, tv en airco (alleen niet gebruikt)). Daarnaast was het erg netjes en schoon. Wel een tip voor toekomstige gasten: laat zware koffers thuis want het is een steile trap naar dit appartement. Het is zeker de moeite waard om hier je verblijf te boeken."
59282,47248319,2021-07-10 00:00:00.000000,285087412,Lizet,Het verblijf in het appartement van Arne als zeer prettig ervaren. Ook de locatie is fantastisch!
59283,47248319,2021-07-15 00:00:00.000000,58591300,Jip,We hebben een heerlijk verblijf gehad in het appartement van Arne. De locatie is fantastisch en het was er schoon en leuk ingericht.
59284,47248319,2021-07-16 00:00:00.000000,360742496,Marjon,"Great Location, value for money, it has everything you need in the apartment.. good communication. thank you arne! will definitely be back for longer days.."
59285,47248319,2021-07-19 00:00:00.000000,258316142,Oleksandra,Très propre et l’emplacement est parfait!
59286,47248319,2021-07-21 00:00:00.000000,166587953,Til,Mooi appartement in het centrum van de stad. Heel schoon en goed onderhouden. Zeker een aanrader!
59287,47248319,2021-07-25 00:00:00.000000,138415212,Nele,Amazing apartment - perfect for a weekend trip to Antwerp. Highly recommend :)
59288,47248319,2021-07-27 00:00:00.000000,71599949,Meitar,"We had a wonderful stay at Arne's place! Perfect location at the city center, clean and sweet nice apartment, easy self check-in process. Highly recommended!"
59289,47248319,2021-07-30 00:00:00.000000,130128351,Luuk,"Een mooi appartement op een toplocatie in Antwerpen. Perfect om vanuit hier Antwerpen te ontdekken. Het appartement was netjes, en de keuken volledig genoeg om eten voor te bereiden. Ook communicatie was duidelijk!"
59290,47248319,2021-08-01 00:00:00.000000,10848523,Christina,"Super Lage mittendrin, tolle, geschmackvolle Einrichtung, steile Treppe, nachts durchaus nicht ganz leise, aber unterm Strich sehr empfehlenswert für einen Wochenendtrip."
59291,47248319,2021-08-03 00:00:00.000000,276606797,Jamie,"Had a very nice stay in this small but great apartment. Very clean, everything you need and centrally located. The bed slept good and the interior is stylish. Could hear the footsteps from upstairs but that's to be expected from an old building. Fairly priced, would book again."
59292,47248319,2021-08-06 00:00:00.000000,210882183,Lea,We stayed there for 2 nights and it was super great. I recommend it ! Super location.
59293,47248319,2021-08-11 00:00:00.000000,302452666,Vanessa,Perfekte Lage! Sehr schönes und sauberes Appartment. Würden sofort wieder kommen.
59294,47248319,2021-08-13 00:00:00.000000,400536989,Jip,The apartment is great! Its location is perfect and the apartment is comfortable and good looking! We enjoyed our stay very much and I would definitely recommend it!
59295,47248319,2021-08-14 00:00:00.000000,216864129,Karin,Perfect
59296,47248319,2021-08-21 00:00:00.000000,398724658,Loïs,"Top locatie, alles zoals op de foto’s! Heel schoon"
59297,47248319,2021-08-27 00:00:00.000000,259535021,Celine,Perfecte locatie!
59298,47248319,2021-08-29 00:00:00.000000,418660635,Raphaël,Très chouette !<br/>Je le recommande pour une nuitée au centre
59299,47248319,2021-08-31 00:00:00.000000,363626453,Tessa,"Het appartement van Arne was super geregeld! De communicatie was duidelijk en verliep soepel. Het appartement zit midden in de stad, vlakbij de Grote Markt. Erg leuk verblijf gehad!"
59300,47248319,2021-09-05 00:00:00.000000,418754056,Okke,"Zeer netjes, modern en schoon appartement in het centrum van Antwerpen. Het is op een steenworp afstand van de grote markt. Alles goed verzorgd. Binnenkomen doe je wel zelf met een instructie (Not a big deal). Prive badkamer, keukentje (met het belangrijkste keukengerei aanwezig), Goede Wi-Fi, en een werkende Airco. Appartement oogt heel modern en mooi, en is zeker een aanrader voor een weekendje weg. Enige nadeel is de steile trap."
59301,47248319,2021-09-09 00:00:00.000000,13349967,Emmy,"Arne's appartement is mooi, comfortabel en smaakvol ingericht. Het bed is comfortabel en het is fijn dat er airco is. De communicatie met Arne over de toegang tot het appartement en in- en uitchecken verliep soepel. <br/>De locatie is heel goed, dichtbij het centrum.  Al met al een aanrader!"
59302,47248319,2021-09-12 00:00:00.000000,278235270,Anna-Eirini,"Very beautiful apartment in the heart of the city. This of course comes with a lot of noise at night, although the windows are well insulated and will keep most out, if you close them. Besides that, the neighbourhood is safe, lively and super interesting."
59303,47248319,2021-09-18 00:00:00.000000,77072261,Adrian,"Great location, good host with regards to comms. <br/><br/>Listing is exactly as described also the place was nice and clean! <br/><br/>The stairways are slightly narrow so with luggage it can get difficult- so just be careful. <br/><br/>Otherwise amazing!"
59304,47248319,2021-09-20 00:00:00.000000,138190737,Antonia,Top!
59305,47248319,2021-09-22 00:00:00.000000,71313155,Loes,"Super fijn appartement, zoals op de foto’s. Locatie is heel erg centraal, alles zit op loopafstand. Alles wat je nodig hebt, is in het appartement aanwezig. Zeker een aanrader!"
59306,47248319,2021-09-23 00:00:00.000000,331122177,Danique,Dikke vette aanrader! Een super schoon appartement en dat mídden in het centrum. We hebben enorm genoten. Komen vaker in Antwerpen en voortaan geen hotel meer voor ons maar één van de airbnbs van Arne!
59307,47248319,2021-09-29 00:00:00.000000,219117453,Nina,"Tolles Apartment, sehr gute Lage von der man alles fußläufig gut erreichen kann. Nachts kann es manchmal etwas laut werden, wenn die Müllabfuhr kommt ansonsten aber sehr ruhig."
59308,47248319,2021-10-01 00:00:00.000000,18736864,Lotte,"We hebben een heerlijk verblijf gehad in het appartement. Locatie is perfect: op een steenworp afstand van de Grote Markt en leuke restaurantjes. Het appartement is stijlvol, modern en van alle gemakken voorzien."
59309,47248319,2021-10-07 00:00:00.000000,218243347,Christian,Everythinkis like described. The appartement is really central? We loved our stay.
59310,47248319,2021-10-10 00:00:00.000000,15706995,Jonne,"Prachtig en stijlvol ingericht appartementje/studio, perfect voor met zijn tweeën. Goed uitrust. De ligging is super, middenin de oude stad. 's Nachts (we waren in het weekend) was het wel rumoerig in de straat, dus voor wie goede nachtrust erg belangrijk vindt is het misschien niet ideaal."
59311,47248319,2021-10-16 00:00:00.000000,33556049,Arthur,"Het appartement van Arne is prachtig gelegen in het centrum van Antwerpen en biedt een hele goede uitvalsbasis om de stad te verkennen. Het appartement is klein maar knus, en groot genoeg als je van plan bent veel de stad in te gaan.<br/><br/>Enige nadeel voor ons was dat (het binnenwerk van) de afzuiger in de badkamer heel vies was, waardoor er stof en vuil de badkamer in geblazen werd als de afzuiger aan stond. Verder lag er op het ventilatierooster van de airco-unit, die ook dienst doet als verwarming, een hele dikke laag stof. De afzuiger en de verwarming hebben we daarom zo min als mogelijk gebruikt. Verder, zoals eerder gezegd, een top appartement!"
59312,47248319,2021-10-19 00:00:00.000000,105606777,Kathy,Wij beleefden een aangenaam verblijf in Antwerpen hier.<br/>Super gezellig appartement op een toplocatie.<br/>Hygiëne + communicatie was super!
59313,47248319,2021-10-21 00:00:00.000000,331862189,Arianne,Keurig appartement op loopafstand van alle bezienswaardigheden in het gezellige hart van Antwerpen
59314,47248319,2021-10-24 00:00:00.000000,45726198,J.S,"Fijn appartement in het centrum van Antwerpen, super locatie!!"
59315,47248319,2021-10-31 00:00:00.000000,49684331,Giedo,Great clean apartment at a good location in the city center.
59316,47248319,2021-11-05 00:00:00.000000,28636636,Veronique,Gezellig appartement om thuis te komen na een dagje Antwerpen.
59317,47248319,2021-11-09 00:00:00.000000,34623823,Joris,"A really nice apartment, top in its class. I've slept in a lot of apartments like this one in Antwerp, so I think I'm an expert ;-). I'm coming back."
59318,47248319,2021-11-19 00:00:00.000000,96818666,Ann,"Prima locatie in centrum Antwerpen, leuke inrichting en vlotte communicatie."
59319,47248319,2021-11-21 00:00:00.000000,339852841,Feodora,"Nice, clean and greatly located studio!"
59320,47248319,2021-11-26 00:00:00.000000,101505736,Autumn,Easy to find. We walked from the train station and it wasnt bad at all. Actually pretty nice way to see the city. It was clean and perfectly located.
59321,47248319,2021-12-01 00:00:00.000000,46734233,Robert,"I echo what the other reviewers have said. Arnie’s place is very nice, well outfitted, and in the perfect location. Yes, the stairs are steep but manageable. I’d gladly stay here again!"
59322,47248319,2021-12-08 00:00:00.000000,308637818,Tessa,Perfecte locatie. Dichtbij alles. Enige minpunt was het gestamp van de bovenburen maar daar hebben we maar kort last van gehad (alleen de laatste nacht). Voor de rest super geregeld: ontvangst is gemakkelijk gegaan en alles in de kamer is makkelijk te gebruiken.
59323,47248319,2021-12-09 00:00:00.000000,34623823,Joris,"Hele fijne plek. Hartje centrum, maar toch rustig. Dichtbij Velo deelfietsen. Ruim appartement met alle voorzieningen. Ik verblijf regelmatig een nacht in Antwerpen voor werk. Dit appartement staat hoog op de favorietenlijst."
59324,47287486,2021-06-20 00:00:00.000000,125802461,Anne,"Heel leuk huisje, netjes in orde, leuke zelfgemaakte bio-productjes. En ideale liggen. Op 1min van de Nationalestraat en de Kloosterstraat. Dus dichtbij alles, maar door de unieke ligging heel rustig en romantisch in een steegje. <br/>Diane heeft ons steeds tijdig op de hoogte gebracht van wat we moesten weten. Zeker een aanrader."
59325,47287486,2021-07-19 00:00:00.000000,281301220,Jeannette,Mooi huisje op superleuke locatie in een buurt met veel restaurants en terrassen.  Heel dicht bij het centrum. Alles schoon en netjes. Host is vlot in de communicatie. Zeer plezierig verblijf gehad.
59326,47287486,2021-07-26 00:00:00.000000,14154765,Judith,Prettige communicatie.
59327,47287486,2021-08-03 00:00:00.000000,131663663,Romane,"Très facile d’accès, Diane a bien répondu à toutes nos questions. Tres pratique pour partir et arriver."
59328,47287486,2021-09-13 00:00:00.000000,39922141,Katharina,"We very much enjoyed our stay. Diane is a lovely host with excellent communication! We especially liked how Diane takes care of everything in the house to be as sustainable as possible, a huge plus!"
59329,47287486,2021-09-19 00:00:00.000000,139675524,Felie,"Het huisje had een fijne locatie, met het centrum en supermarkt op loopafstand. Het huisje is klein, maar erg netjes en daarmee een fijne woning. De keuken was voorzien van voldoende keukengerei en thee, koffie, peper, zout e.d. waren aanwezig. Het bed was prima, alleen de hoofdkussen waren heel plat. De boven- en benedenverdieping zijn verbonden met een zeer stijle trap, maar geen probleem als je goed ter been bent. Wij hebben met zijn tweeën genoten van het huisje en ons weekendje Antwerpen."
59330,47287486,2021-10-18 00:00:00.000000,60073327,Ferdi,"Een klein, maar fijn en van alles voorzien, huisje. De locatie is perfect in een erg leuke buurt. <br/>Communicatie met Diane verkoopt helder, soepel en snel. Duidelijke aanrader!"
59331,47287486,2021-10-24 00:00:00.000000,11594072,Thijs,Praktische ruimte op een perfecte lokatie. Onze ervaring; zeer geschikt voor twee personen. Met twee kinderen wil het wel maar is ook wel krap.
59332,47287486,2021-11-01 00:00:00.000000,166769345,Julia,"What a nice little place in  a small and calm alley in the middle of Antwerp! We stayed there for two nights and we really enjoyed it! The location is perfect, you have some places to get a coffee or a beer around the corner and you can easily walk from there to the old town. Inside the appartment you find everything you need, it is small but cozy with a big bed! :-) Diane always responded very quickly and allowed us to stay longer than the usual ckeck-out. I would definitely recommend this place!"
59333,47287486,2021-11-14 00:00:00.000000,246196875,Liesje,"Super fijne accommodatie! Het huisje is schoon en alles is top geregeld. Om de hoek is een erg gezellig eethuisje/barretje te vinden. Bovendien is de locatie super centraal, in een leuke wijk en vlakbij het historische centrum. De communicatie met de hosts was ook perfect."
59334,47287486,2021-11-28 00:00:00.000000,97237173,Lodi,"Was een schattig straatje en huisje! Alles van Antwerpen binnenstad was voor ons op loopafstand. Het huisje is natuurlijk klein en basic, maar had alles wat we nodig hadden. We misten alleen een koffiezetapparaat voor het eerste kopje in de ochtend. Er was gelukkig wel oploskoffie ;)"
59335,47367107,2021-09-04 00:00:00.000000,78871050,Kathryn,"Great area, very chic apartment. I loved everything about the stay, the only downside is no washing machine, however this won’t matter if you don’t have a long stay. Koen replies very quickly and was very helpful!"
59336,47368471,2021-05-15 00:00:00.000000,37463057,Bert,"This hidden gem in the trendiest part of Antwerp is the perfect city-trip hideout. Located at the end of an old alley, we found a very cute and small house with two floors, consisting of well equiped kitchen on the ground floor and a very nicely decorated bed- and bathroom in the first floor.<br/><br/>The tiny size is part of the charm, but also makes it a rather dark place: there's not a lot of natural light entering. Combined with how quiet it is, this does however make for the perfect spot for people who appreciate a good night of sleep.<br/><br/>I highly recommend booking this Airbnb for a short citytrip alone or with two. We couldn't have hoped for a better spot! The fast and friendly communication with our host, Herman, only added to that. Thanks!"
59337,47368471,2021-05-24 00:00:00.000000,247838973,Dirk,"Zalig en rustig verblijven in dit kleine, gezellige huisje! Perfecte uitvalsbasis om Antwerpen te verkennen, omgeving Antwerpen-Zuid (leuke buurt!!) maar ook alle bezienswaardigheden in het centrum!"
59338,47368471,2021-06-02 00:00:00.000000,40728067,Floris,A place you will never forget. Very correct and friendly owner. Recommended!
59339,47368471,2021-06-19 00:00:00.000000,13550485,Katrien,"Mooi verborgen plekje. Alles is aanwezig, zo centraal (mooi stuk van Antwerpen) en zo rustig. Host communiceert snel."
59340,47368471,2021-07-04 00:00:00.000000,75033107,Lena,"We had a really nice stay, we loved the location! There were a lot of cute shops and restaurants near by. Totally would come back for another stay!"
59341,47368471,2021-07-10 00:00:00.000000,7994891,Annelies,"Perfecte locatie, rustig, aangenaam, gezellig...<br/>Ideaal!"
59342,47368471,2021-07-18 00:00:00.000000,16249822,Olivier,"Petit logement très bien équipé, très confortable dans un quartier sympa proche du centre ville. Tout peut se faire  à pied ou en vélo. Une très bonne adresse"
59343,47368471,2021-08-16 00:00:00.000000,412753568,Lisa,We had a really nice stay here!
59344,47368471,2021-08-19 00:00:00.000000,23534758,Claire,Bien situé. Calme. Cosy et joli. Parfait en somme.
59345,47368471,2021-08-22 00:00:00.000000,68886412,Marjolein,"Dank je wel voor het lange verblijven, mijn kids hebben het heel leuk gevonden."
59346,47368471,2021-08-26 00:00:00.000000,29338088,Daan,Hele fijne plek om een paar dagen te bivakkeren!
59347,47368471,2021-09-05 00:00:00.000000,3163360,Saskia,"Leuk huisje op een unieke locatie. Alles op loopafstand. Leuk eetcafé op de hoek.<br/>Communicatie was makkelijk en snel, inchecken ging makkelijk."
59348,47368471,2021-09-12 00:00:00.000000,20633,Patrick,emplacement parfait et jolie maisonnette très bien aménagée.
59349,47368471,2021-10-20 00:00:00.000000,40496538,Ibo,Heel leuk en comfortabel huisje op prachtige locatie in een bijzonder stukje Antwerpen. In het huisje vind je  alles wat je nodig hebt. Het was netjes en gezellig ingericht.
59350,47368471,2021-11-02 00:00:00.000000,22481479,Lauriane,"La communication avec Herman a été très fluide. Tout s’est bien passé.<br/>La petite maison est très mignonne, extrêmement bien placée et le poêle est un gros +. <br/>Attention à l’escalier très raide pour les personnes à mobilité réduite.<br/>Nous reviendrons !"
